ghe.qn,ghe.ghe_Tin,ghe.q_time[n],ghe.ghe_load[n],ghe.q_lntts[n],ghe.g_data[n],ghe.ghe_Tout[n],ghe.ghe_Tf[n],ghe.c1
-7.38198,6.94788e-310,5752800,-7.38198,-5.26343,4.01856,7.60452,7.16512,-12.6464
-7.38203,6.94788e-310,5756400,-7.38203,-5.2628,4.01886,7.59949,7.16009,-12.7092
-7.38218,6.94788e-310,5760000,-7.38218,-5.26218,4.01917,7.59451,7.15509,-12.7711
-7.38242,6.94788e-310,5763600,-7.38242,-5.26155,4.01947,7.58957,7.15015,-12.8322
-7.3827,6.94788e-310,5767200,-7.3827,-5.26093,4.01977,7.5847,7.14525,-12.8926
-7.383,6.94788e-310,5770800,-7.383,-5.26031,4.02007,7.57989,7.14042,-12.9523
-7.38328,6.94788e-310,5774400,-7.38328,-5.25968,4.02037,7.57513,7.13565,-13.0115
-7.38353,6.94788e-310,5778000,-7.38353,-5.25906,4.02067,7.57043,7.13094,-13.0701
-7.38375,6.94788e-310,5781600,-7.38375,-5.25844,4.02097,7.56578,7.12627,-13.1281
-7.38394,6.94788e-310,5785200,-7.38394,-5.25781,4.02127,7.56118,7.12166,-13.1857
-7.38411,6.94788e-310,5788800,-7.38411,-5.25719,4.02157,7.55661,7.11708,-13.2427
-7.38426,6.94788e-310,5792400,-7.38426,-5.25657,4.02188,7.55209,7.11255,-13.2992
-7.3844,6.94788e-310,5796000,-7.3844,-5.25595,4.02218,7.54761,7.10806,-13.3552
-7.38453,6.94788e-310,5799600,-7.38453,-5.25533,4.02248,7.54317,7.10361,-13.4108
-7.38466,6.94788e-310,5803200,-7.38466,-5.25471,4.02277,7.53877,7.0992,-13.4658
-7.38479,6.94788e-310,5806800,-7.38479,-5.25409,4.02307,7.5344,7.09483,-13.5204
-7.38491,6.94788e-310,5810400,-7.38491,-5.25347,4.02337,7.53007,7.09049,-13.5745
-7.38503,6.94788e-310,5814000,-7.38503,-5.25285,4.02367,7.52578,7.08619,-13.6282
-7.38514,6.94788e-310,5817600,-7.38514,-5.25223,4.02397,7.52152,7.08193,-13.6815
-7.38525,6.94788e-310,5821200,-7.38525,-5.25161,4.02427,7.51729,7.0777,-13.7343
-7.38535,6.94788e-310,5824800,-7.38535,-5.25099,4.02457,7.51311,7.0735,-13.7867
-7.38545,6.94788e-310,5828400,-7.38545,-5.25037,4.02487,7.50895,7.06934,-13.8387
-7.38555,6.94788e-310,5832000,-7.38555,-5.24976,4.02517,7.50483,7.06521,-13.8904
-7.38564,6.94788e-310,5835600,-7.38564,-5.24914,4.02546,7.50073,7.06111,-13.9416
-7.38573,6.94788e-310,5839200,-7.38573,-5.24852,4.02576,7.49667,7.05705,-13.9924
-7.38581,6.94788e-310,5842800,-7.38581,-5.24791,4.02606,7.49264,7.05301,-14.0428
-7.3859,6.94788e-310,5846400,-7.3859,-5.24729,4.02636,7.48865,7.04901,-14.0929
-7.38597,6.94788e-310,5850000,-7.38597,-5.24667,4.02665,7.48468,7.04503,-14.1426
-7.38605,6.94788e-310,5853600,-7.38605,-5.24606,4.02695,7.48074,7.04109,-14.192
-7.38613,6.94788e-310,5857200,-7.38613,-5.24544,4.02725,7.47683,7.03718,-14.2409
-7.3862,6.94788e-310,5860800,-7.3862,-5.24483,4.02754,7.47294,7.03329,-14.2896
-7.38627,6.94788e-310,5864400,-7.38627,-5.24422,4.02784,7.46909,7.02943,-14.3378
-7.38633,6.94788e-310,5868000,-7.38633,-5.2436,4.02814,7.46526,7.0256,-14.3858
-7.3864,6.94788e-310,5871600,-7.3864,-5.24299,4.02843,7.46146,7.0218,-14.4334
-7.38646,6.94788e-310,5875200,-7.38646,-5.24238,4.02873,7.45769,7.01802,-14.4806
-7.38652,6.94788e-310,5878800,-7.38652,-5.24176,4.02902,7.45395,7.01427,-14.5276
-7.38658,6.94788e-310,5882400,-7.38658,-5.24115,4.02932,7.45023,7.01055,-14.5742
-7.38663,6.94788e-310,5886000,-7.38663,-5.24054,4.02962,7.44653,7.00685,-14.6205
-7.38669,6.94788e-310,5889600,-7.38669,-5.23993,4.02991,7.44286,7.00318,-14.6665
-7.38674,6.94788e-310,5893200,-7.38674,-5.23932,4.03021,7.43922,6.99953,-14.7121
-7.38679,6.94788e-310,5896800,-7.38679,-5.23871,4.0305,7.4356,6.99591,-14.7575
-7.38684,6.94788e-310,5900400,-7.38684,-5.2381,4.0308,7.43201,6.99231,-14.8026
-7.38689,6.94788e-310,5904000,-7.38689,-5.23749,4.03109,7.42844,6.98874,-14.8473
-7.38694,6.94788e-310,5907600,-7.38694,-5.23688,4.03138,7.42489,6.98519,-14.8918
-7.38698,6.94788e-310,5911200,-7.38698,-5.23627,4.03168,7.42137,6.98167,-14.936
-7.38702,6.94788e-310,5914800,-7.38702,-5.23566,4.03197,7.41787,6.97816,-14.9798
-7.38707,6.94788e-310,5918400,-7.38707,-5.23505,4.03227,7.41439,6.97468,-15.0234
-7.38711,6.94788e-310,5922000,-7.38711,-5.23444,4.03256,7.41094,6.97123,-15.0668
-7.38715,6.94788e-310,5925600,-7.38715,-5.23383,4.03285,7.4075,6.96779,-15.1098
-7.38718,6.94788e-310,5929200,-7.38718,-5.23323,4.03315,7.40409,6.96438,-15.1526
-7.38722,6.94788e-310,5932800,-7.38722,-5.23262,4.03344,7.40071,6.96099,-15.1951
-7.38725,6.94788e-310,5936400,-7.38725,-5.23201,4.03373,7.39734,6.95762,-15.2373
-7.38729,6.94788e-310,5940000,-7.38729,-5.23141,4.03403,7.39399,6.95427,-15.2793
-7.38732,6.94788e-310,5943600,-7.38732,-5.2308,4.03432,7.39067,6.95095,-15.321
-7.38735,6.94788e-310,5947200,-7.38735,-5.2302,4.03461,7.38736,6.94764,-15.3624
-7.38737,6.94788e-310,5950800,-7.38737,-5.22959,4.0349,7.38408,6.94436,-15.4037
-7.38739,6.94788e-310,5954400,-7.38739,-5.22899,4.03519,7.38082,6.94109,-15.4446
-7.38741,6.94788e-310,5958000,-7.38741,-5.22838,4.03549,7.37757,6.93784,-15.4854
-7.38743,6.94788e-310,5961600,-7.38743,-5.22778,4.03578,7.37434,6.93462,-15.5259
-7.38745,6.94788e-310,5965200,-7.38745,-5.22717,4.03607,7.37114,6.93141,-15.5662
-7.38747,6.94788e-310,5968800,-7.38747,-5.22657,4.03636,7.36795,6.92822,-15.6062
-7.38749,6.94788e-310,5972400,-7.38749,-5.22597,4.03665,7.36478,6.92504,-15.646
-7.38751,6.94788e-310,5976000,-7.38751,-5.22536,4.03694,7.36162,6.92189,-15.6855
-7.38753,6.94788e-310,5979600,-7.38753,-5.22476,4.03723,7.35849,6.91876,-15.7249
-7.38756,6.94788e-310,5983200,-7.38756,-5.22416,4.03752,7.35538,6.91564,-15.7639
-7.38758,6.94788e-310,5986800,-7.38758,-5.22356,4.03782,7.35228,6.91254,-15.8028
-7.3876,6.94788e-310,5990400,-7.3876,-5.22296,4.03811,7.3492,6.90947,-15.8414
-7.38761,6.94788e-310,5994000,-7.38761,-5.22236,4.0384,7.34614,6.90641,-15.8798
-7.38763,6.94788e-310,5997600,-7.38763,-5.22176,4.03869,7.3431,6.90336,-15.918
-7.38765,6.94788e-310,6001200,-7.38765,-5.22116,4.03898,7.34008,6.90034,-15.956
-7.38766,6.94788e-310,6004800,-7.38766,-5.22056,4.03927,7.33707,6.89733,-15.9937
-7.38768,6.94788e-310,6008400,-7.38768,-5.21996,4.03955,7.33408,6.89434,-16.0313
-7.38769,6.94788e-310,6012000,-7.38769,-5.21936,4.03984,7.33111,6.89137,-16.0686
-7.38771,6.94788e-310,6015600,-7.38771,-5.21876,4.04013,7.32816,6.88841,-16.1057
-7.38772,6.94788e-310,6019200,-7.38772,-5.21816,4.04042,7.32522,6.88547,-16.1426
-7.38773,6.94788e-310,6022800,-7.38773,-5.21756,4.04071,7.32229,6.88255,-16.1793
-7.38774,6.94788e-310,6026400,-7.38774,-5.21697,4.041,7.31939,6.87964,-16.2158
-7.38775,6.94788e-310,6030000,-7.38775,-5.21637,4.04129,7.3165,6.87675,-16.2521
-7.38776,6.94788e-310,6033600,-7.38776,-5.21577,4.04158,7.31363,6.87388,-16.2881
-7.38777,6.94788e-310,6037200,-7.38777,-5.21518,4.04186,7.31077,6.87102,-16.324
-7.38778,6.94788e-310,6040800,-7.38778,-5.21458,4.04215,7.30793,6.86818,-16.3597
-7.38779,6.94788e-310,6044400,-7.38779,-5.21398,4.04244,7.3051,6.86535,-16.3952
-7.3878,6.94788e-310,6048000,-7.3878,-5.21339,4.04273,7.30229,6.86254,-16.4305
-7.3878,6.94788e-310,6051600,-7.3878,-5.21279,4.04301,7.29949,6.85974,-16.4657
-7.38781,6.94788e-310,6055200,-7.38781,-5.2122,4.0433,7.29671,6.85696,-16.5006
-7.38782,6.94788e-310,6058800,-7.38782,-5.2116,4.04359,7.29395,6.8542,-16.5353
-7.38782,6.94788e-310,6062400,-7.38782,-5.21101,4.04388,7.2912,6.85145,-16.5699
-7.38783,6.94788e-310,6066000,-7.38783,-5.21042,4.04416,7.28846,6.84871,-16.6042
-7.38783,6.94788e-310,6069600,-7.38783,-5.20982,4.04445,7.28574,6.84599,-16.6384
-7.38783,6.94788e-310,6073200,-7.38783,-5.20923,4.04473,7.28303,6.84328,-16.6724
-7.38784,6.94788e-310,6076800,-7.38784,-5.20864,4.04502,7.28034,6.84059,-16.7063
-7.38784,6.94788e-310,6080400,-7.38784,-5.20805,4.04531,7.27766,6.83791,-16.7399
-7.38784,6.94788e-310,6084000,-7.38784,-5.20745,4.04559,7.275,6.83525,-16.7734
-7.38784,6.94788e-310,6087600,-7.38784,-5.20686,4.04588,7.27235,6.8326,-16.8067
-7.38786,6.94788e-310,6091200,-7.38786,-5.20627,4.04616,7.26971,6.82996,-16.8398
-7.38787,6.94788e-310,6094800,-7.38787,-5.20568,4.04645,7.26709,6.82734,-16.8726
-7.3879,6.94788e-310,6098400,-7.3879,-5.20509,4.04673,7.26449,6.82473,-16.9052
-7.38792,6.94788e-310,6102000,-7.38792,-5.2045,4.04702,7.2619,6.82215,-16.9377
-7.38794,6.94788e-310,6105600,-7.38794,-5.20391,4.0473,7.25933,6.81957,-16.97
-7.38795,6.94788e-310,6109200,-7.38795,-5.20332,4.04759,7.25677,6.81701,-17.0021
-7.38796,6.94788e-310,6112800,-7.38796,-5.20273,4.04787,7.25423,6.81447,-17.0341
-7.38796,6.94788e-310,6116400,-7.38796,-5.20214,4.04816,7.2517,6.81194,-17.0659
-7.38796,6.94788e-310,6120000,-7.38796,-5.20155,4.04844,7.24918,6.80943,-17.0975
-7.38795,6.94788e-310,6123600,-7.38795,-5.20097,4.04873,7.24668,6.80692,-17.129
-7.38795,6.94788e-310,6127200,-7.38795,-5.20038,4.04901,7.24419,6.80443,-17.1604
-7.38794,6.94788e-310,6130800,-7.38794,-5.19979,4.04929,7.24171,6.80195,-17.1915
-7.38794,6.94788e-310,6134400,-7.38794,-5.1992,4.04957,7.23924,6.79948,-17.2225
-7.38794,6.94788e-310,6138000,-7.38794,-5.19862,4.04985,7.23679,6.79703,-17.2534
-7.38794,6.94788e-310,6141600,-7.38794,-5.19803,4.05013,7.23434,6.79459,-17.2841
-7.38794,6.94788e-310,6145200,-7.38794,-5.19744,4.0504,7.23191,6.79216,-17.3146
-7.38794,6.94788e-310,6148800,-7.38794,-5.19686,4.05068,7.2295,6.78974,-17.345
-7.38793,6.94788e-310,6152400,-7.38793,-5.19627,4.05096,7.22709,6.78733,-17.3752
-7.38793,6.94788e-310,6156000,-7.38793,-5.19569,4.05124,7.2247,6.78494,-17.4053
-7.38793,6.94788e-310,6159600,-7.38793,-5.1951,4.05151,7.22232,6.78256,-17.4352
-7.38792,6.94788e-310,6163200,-7.38792,-5.19452,4.05179,7.21995,6.78019,-17.465
-7.38791,6.94788e-310,6166800,-7.38791,-5.19394,4.05207,7.21759,6.77783,-17.4947
-7.38791,6.94788e-310,6170400,-7.38791,-5.19335,4.05234,7.21524,6.77549,-17.5242
-7.3879,6.94788e-310,6174000,-7.3879,-5.19277,4.05262,7.21291,6.77315,-17.5536
-7.38789,6.94788e-310,6177600,-7.38789,-5.19219,4.0529,7.21058,6.77083,-17.5828
-7.38789,6.94788e-310,6181200,-7.38789,-5.1916,4.05317,7.20827,6.76851,-17.6119
-7.38788,6.94788e-310,6184800,-7.38788,-5.19102,4.05345,7.20597,6.76621,-17.6408
-7.38787,6.94788e-310,6188400,-7.38787,-5.19044,4.05373,7.20368,6.76392,-17.6696
-7.38787,6.94788e-310,6192000,-7.38787,-5.18986,4.054,7.2014,6.76164,-17.6983
-7.38786,6.94788e-310,6195600,-7.38786,-5.18928,4.05428,7.19913,6.75937,-17.7268
-7.38785,6.94788e-310,6199200,-7.38785,-5.1887,4.05455,7.19687,6.75712,-17.7552
-7.38784,6.94788e-310,6202800,-7.38784,-5.18811,4.05483,7.19462,6.75487,-17.7835
-7.38783,6.94788e-310,6206400,-7.38783,-5.18753,4.0551,7.19238,6.75263,-17.8116
-7.38782,6.94788e-310,6210000,-7.38782,-5.18695,4.05538,7.19016,6.75041,-17.8397
-7.38781,6.94788e-310,6213600,-7.38781,-5.18638,4.05565,7.18794,6.74819,-17.8675
-7.3878,6.94788e-310,6217200,-7.3878,-5.1858,4.05593,7.18573,6.74598,-17.8953
-7.38778,6.94788e-310,6220800,-7.38778,-5.18522,4.0562,7.18354,6.74379,-17.9229
-7.38777,6.94788e-310,6224400,-7.38777,-5.18464,4.05648,7.18135,6.7416,-17.9505
-7.38776,6.94788e-310,6228000,-7.38776,-5.18406,4.05675,7.17917,6.73942,-17.9778
-7.38775,6.94788e-310,6231600,-7.38775,-5.18348,4.05702,7.177,6.73726,-18.0051
-7.38774,6.94788e-310,6235200,-7.38774,-5.18291,4.0573,7.17485,6.7351,-18.0323
-7.38772,6.94788e-310,6238800,-7.38772,-5.18233,4.05757,7.1727,6.73295,-18.0593
-7.38771,6.94788e-310,6242400,-7.38771,-5.18175,4.05785,7.17056,6.73082,-18.0862
-7.3877,6.94788e-310,6246000,-7.3877,-5.18117,4.05812,7.16843,6.72869,-18.113
-7.38768,6.94788e-310,6249600,-7.38768,-5.1806,4.05839,7.16631,6.72657,-18.1396
-7.38767,6.94788e-310,6253200,-7.38767,-5.18002,4.05867,7.1642,6.72446,-18.1662
-7.38765,6.94788e-310,6256800,-7.38765,-5.17945,4.05894,7.1621,6.72236,-18.1926
-7.38764,6.94788e-310,6260400,-7.38764,-5.17887,4.05921,7.16001,6.72027,-18.2189
-7.38763,6.94788e-310,6264000,-7.38763,-5.1783,4.05948,7.15793,6.71819,-18.2451
-7.38761,6.94788e-310,6267600,-7.38761,-5.17772,4.05976,7.15585,6.71611,-18.2712
-7.3876,6.94788e-310,6271200,-7.3876,-5.17715,4.06003,7.15379,6.71405,-18.2972
-7.38758,6.94788e-310,6274800,-7.38758,-5.17657,4.0603,7.15173,6.712,-18.3231
-7.38757,6.94788e-310,6278400,-7.38757,-5.176,4.06057,7.14969,6.70995,-18.3489
-7.38755,6.94788e-310,6282000,-7.38755,-5.17543,4.06084,7.14765,6.70791,-18.3745
-7.38754,6.94788e-310,6285600,-7.38754,-5.17485,4.06112,7.14562,6.70588,-18.4001
-7.38752,6.94788e-310,6289200,-7.38752,-5.17428,4.06139,7.1436,6.70386,-18.4255
-7.3875,6.94788e-310,6292800,-7.3875,-5.17371,4.06166,7.14158,6.70185,-18.4508
-7.38749,6.94788e-310,6296400,-7.38749,-5.17314,4.06193,7.13958,6.69985,-18.476
-7.38747,6.94788e-310,6300000,-7.38747,-5.17257,4.0622,7.13758,6.69785,-18.5012
-7.38745,6.94788e-310,6303600,-7.38745,-5.17199,4.06247,7.1356,6.69587,-18.5262
-7.38744,6.94788e-310,6307200,-7.38744,-5.17142,4.06274,7.13362,6.69389,-18.5511
-7.38742,6.94788e-310,6310800,-7.38742,-5.17085,4.06301,7.13165,6.69192,-18.5759
-7.3874,6.94788e-310,6314400,-7.3874,-5.17028,4.06328,7.12969,6.68996,-18.6006
-7.38739,6.94788e-310,6318000,-7.38739,-5.16971,4.06355,7.12773,6.68801,-18.6252
-7.38737,6.94788e-310,6321600,-7.38737,-5.16914,4.06382,7.12578,6.68606,-18.6497
-7.38735,6.94788e-310,6325200,-7.38735,-5.16857,4.06409,7.12385,6.68412,-18.6741
-7.38733,6.94788e-310,6328800,-7.38733,-5.16801,4.06436,7.12192,6.68219,-18.6984
-7.38732,6.94788e-310,6332400,-7.38732,-5.16744,4.06463,7.11999,6.68027,-18.7226
-7.3873,6.94788e-310,6336000,-7.3873,-5.16687,4.0649,7.11808,6.67836,-18.7467
-7.38728,6.94788e-310,6339600,-7.38728,-5.1663,4.06517,7.11617,6.67645,-18.7707
-7.38726,6.94788e-310,6343200,-7.38726,-5.16573,4.06544,7.11427,6.67455,-18.7946
-7.38724,6.94788e-310,6346800,-7.38724,-5.16517,4.06571,7.11238,6.67266,-18.8184
-7.38722,6.94788e-310,6350400,-7.38722,-5.1646,4.06598,7.1105,6.67078,-18.8421
-7.38721,6.94788e-310,6354000,-7.38721,-5.16403,4.06625,7.10862,6.66891,-18.8658
-7.38719,6.94788e-310,6357600,-7.38719,-5.16346,4.06652,7.10675,6.66704,-18.8893
-7.38717,6.94788e-310,6361200,-7.38717,-5.1629,4.06679,7.10489,6.66518,-18.9127
-7.38715,6.94788e-310,6364800,-7.38715,-5.16233,4.06705,7.10304,6.66332,-18.9361
-7.38713,6.94788e-310,6368400,-7.38713,-5.16177,4.06732,7.10119,6.66148,-18.9593
-7.38711,6.94788e-310,6372000,-7.38711,-5.1612,4.06759,7.09935,6.65964,-18.9825
-7.38709,6.94788e-310,6375600,-7.38709,-5.16064,4.06786,7.09752,6.65781,-19.0056
-7.38707,6.94788e-310,6379200,-7.38707,-5.16007,4.06813,7.09569,6.65599,-19.0285
-7.38705,6.94788e-310,6382800,-7.38705,-5.15951,4.06839,7.09387,6.65417,-19.0514
-7.38703,6.94788e-310,6386400,-7.38703,-5.15895,4.06866,7.09206,6.65236,-19.0742
-7.38701,6.94788e-310,6390000,-7.38701,-5.15838,4.06893,7.09026,6.65056,-19.0969
-7.38699,6.94788e-310,6393600,-7.38699,-5.15782,4.06919,7.08846,6.64876,-19.1196
-7.38697,6.94788e-310,6397200,-7.38697,-5.15726,4.06946,7.08667,6.64697,-19.1421
-7.38695,6.94788e-310,6400800,-7.38695,-5.15669,4.06973,7.08489,6.64519,-19.1646
-7.38693,6.94788e-310,6404400,-7.38693,-5.15613,4.07,7.08311,6.64342,-19.1869
-7.38691,6.94788e-310,6408000,-7.38691,-5.15557,4.07026,7.08135,6.64165,-19.2092
-7.38689,6.94788e-310,6411600,-7.38689,-5.15501,4.07053,7.07958,6.63989,-19.2314
-7.38687,6.94788e-310,6415200,-7.38687,-5.15445,4.07079,7.07783,6.63813,-19.2535
-7.38685,6.94788e-310,6418800,-7.38685,-5.15388,4.07106,7.07608,6.63638,-19.2755
-7.38683,6.94788e-310,6422400,-7.38683,-5.15332,4.07133,7.07434,6.63464,-19.2975
-7.38681,6.94788e-310,6426000,-7.38681,-5.15276,4.07159,7.0726,6.63291,-19.3194
-7.38679,6.94788e-310,6429600,-7.38679,-5.1522,4.07186,7.07087,6.63118,-19.3411
-7.38677,6.94788e-310,6433200,-7.38677,-5.15164,4.07212,7.06915,6.62946,-19.3628
-7.38675,6.94788e-310,6436800,-7.38675,-5.15108,4.07239,7.06743,6.62774,-19.3845
-7.38673,6.94788e-310,6440400,-7.38673,-5.15053,4.07265,7.06572,6.62603,-19.406
-7.38671,6.94788e-310,6444000,-7.38671,-5.14997,4.07292,7.06402,6.62433,-19.4275
-7.38669,6.94788e-310,6447600,-7.38669,-5.14941,4.07318,7.06232,6.62264,-19.4488
-7.38666,6.94788e-310,6451200,-7.38666,-5.14885,4.07345,7.06063,6.62095,-19.4701
-7.38664,6.94788e-310,6454800,-7.38664,-5.14829,4.07371,7.05894,6.61926,-19.4914
-7.38662,6.94788e-310,6458400,-7.38662,-5.14773,4.07398,7.05726,6.61758,-19.5125
-7.3866,6.94788e-310,6462000,-7.3866,-5.14718,4.07424,7.05559,6.61591,-19.5336
-7.38658,6.94788e-310,6465600,-7.38658,-5.14662,4.07451,7.05393,6.61425,-19.5546
-7.38656,6.94788e-310,6469200,-7.38656,-5.14606,4.07477,7.05226,6.61259,-19.5755
-7.38653,6.94788e-310,6472800,-7.38653,-5.14551,4.07503,7.05061,6.61094,-19.5963
-7.38651,6.94788e-310,6476400,-7.38651,-5.14495,4.0753,7.04896,6.60929,-19.6171
-7.38649,6.94788e-310,6480000,-7.38649,-5.1444,4.07556,7.04732,6.60765,-19.6378
-7.38647,6.94788e-310,6483600,-7.38647,-5.14384,4.07582,7.04568,6.60601,-19.6584
-7.38645,6.94788e-310,6487200,-7.38645,-5.14328,4.07609,7.04405,6.60438,-19.6789
-7.38643,6.94788e-310,6490800,-7.38643,-5.14273,4.07635,7.04243,6.60276,-19.6994
-7.3864,6.94788e-310,6494400,-7.3864,-5.14218,4.07661,7.04081,6.60114,-19.7198
-7.38638,6.94788e-310,6498000,-7.38638,-5.14162,4.07688,7.0392,6.59953,-19.7401
-7.38636,6.94788e-310,6501600,-7.38636,-5.14107,4.07714,7.03759,6.59792,-19.7604
-7.38634,6.94788e-310,6505200,-7.38634,-5.14051,4.0774,7.03599,6.59632,-19.7806
-7.38631,6.94788e-310,6508800,-7.38631,-5.13996,4.07766,7.03439,6.59473,-19.8007
-7.38629,6.94788e-310,6512400,-7.38629,-5.13941,4.07793,7.0328,6.59314,-19.8207
-7.38627,6.94788e-310,6516000,-7.38627,-5.13886,4.07819,7.03122,6.59156,-19.8407
-7.38625,6.94788e-310,6519600,-7.38625,-5.1383,4.07845,7.02964,6.58998,-19.8606
-7.38623,6.94788e-310,6523200,-7.38623,-5.13775,4.07871,7.02806,6.58841,-19.8804
-7.3862,6.94788e-310,6526800,-7.3862,-5.1372,4.07897,7.02649,6.58684,-19.9002
-7.38618,6.94788e-310,6530400,-7.38618,-5.13665,4.07923,7.02493,6.58528,-19.9199
-7.38616,6.94788e-310,6534000,-7.38616,-5.1361,4.0795,7.02337,6.58372,-19.9395
-7.38613,6.94788e-310,6537600,-7.38613,-5.13555,4.07976,7.02182,6.58217,-19.959
-7.38611,6.94788e-310,6541200,-7.38611,-5.135,4.08002,7.02028,6.58063,-19.9785
-7.38609,6.94788e-310,6544800,-7.38609,-5.13444,4.08028,7.01873,6.57909,-19.998
-7.38607,6.94788e-310,6548400,-7.38607,-5.1339,4.08054,7.0172,6.57755,-20.0173
-7.38604,6.94788e-310,6552000,-7.38604,-5.13335,4.0808,7.01567,6.57602,-20.0366
-7.38602,6.94788e-310,6555600,-7.38602,-5.1328,4.08106,7.01414,6.5745,-20.0558
-7.386,6.94788e-310,6559200,-7.386,-5.13225,4.08132,7.01262,6.57298,-20.075
-7.38597,6.94788e-310,6562800,-7.38597,-5.1317,4.08158,7.01111,6.57147,-20.0941
-7.38595,6.94788e-310,6566400,-7.38595,-5.13115,4.08184,7.0096,6.56996,-20.1131
-7.38593,6.94788e-310,6570000,-7.38593,-5.1306,4.0821,7.00809,6.56845,-20.1321
-7.38591,6.94788e-310,6573600,-7.38591,-5.13005,4.08236,7.00659,6.56696,-20.151
-7.38588,6.94788e-310,6577200,-7.38588,-5.12951,4.08262,7.0051,6.56546,-20.1698
-7.38586,6.94788e-310,6580800,-7.38586,-5.12896,4.08288,7.00361,6.56397,-20.1886
-7.38584,6.94788e-310,6584400,-7.38584,-5.12841,4.08314,7.00212,6.56249,-20.2073
-7.38581,6.94788e-310,6588000,-7.38581,-5.12787,4.0834,7.00064,6.56101,-20.2259
-7.38579,6.94788e-310,6591600,-7.38579,-5.12732,4.08366,6.99917,6.55954,-20.2445
-7.38577,6.94788e-310,6595200,-7.38577,-5.12677,4.08392,6.9977,6.55807,-20.2631
-7.38574,6.94788e-310,6598800,-7.38574,-5.12623,4.08418,6.99623,6.55661,-20.2815
-7.38572,6.94788e-310,6602400,-7.38572,-5.12568,4.08443,6.99477,6.55515,-20.2999
-7.3857,6.94788e-310,6606000,-7.3857,-5.12514,4.08469,6.99332,6.55369,-20.3183
-7.38567,6.94788e-310,6609600,-7.38567,-5.12459,4.08495,6.99187,6.55225,-20.3365
-7.38565,6.94788e-310,6613200,-7.38565,-5.12405,4.08521,6.99042,6.5508,-20.3548
-7.38563,6.94788e-310,6616800,-7.38563,-5.1235,4.08547,6.98898,6.54936,-20.3729
-7.3856,6.94788e-310,6620400,-7.3856,-5.12296,4.08573,6.98755,6.54793,-20.391
-7.38558,6.94788e-310,6624000,-7.38558,-5.12242,4.08598,6.98611,6.5465,-20.4091
-7.38556,6.94788e-310,6627600,-7.38556,-5.12187,4.08624,6.98469,6.54507,-20.4271
-7.38553,6.94788e-310,6631200,-7.38553,-5.12133,4.0865,6.98326,6.54365,-20.445
-7.38551,6.94788e-310,6634800,-7.38551,-5.12079,4.08676,6.98185,6.54223,-20.4629
-7.38549,6.94788e-310,6638400,-7.38549,-5.12024,4.08701,6.98043,6.54082,-20.4807
-7.38546,6.94788e-310,6642000,-7.38546,-5.1197,4.08727,6.97902,6.53941,-20.4985
-7.38544,6.94788e-310,6645600,-7.38544,-5.11916,4.08753,6.97762,6.53801,-20.5162
-7.38541,6.94788e-310,6649200,-7.38541,-5.11862,4.08778,6.97622,6.53661,-20.5338
-7.38539,6.94788e-310,6652800,-7.38539,-5.11808,4.08804,6.97483,6.53522,-20.5514
-7.38537,6.94788e-310,6656400,-7.38537,-5.11754,4.0883,6.97343,6.53383,-20.5689
-7.38534,6.94788e-310,6660000,-7.38534,-5.117,4.08855,6.97205,6.53244,-20.5864
-7.38532,6.94788e-310,6663600,-7.38532,-5.11646,4.08881,6.97067,6.53106,-20.6038
-7.3853,6.94788e-310,6667200,-7.3853,-5.11592,4.08907,6.96929,6.52969,-20.6212
-7.38527,6.94788e-310,6670800,-7.38527,-5.11538,4.08932,6.96792,6.52832,-20.6385
-7.38525,6.94788e-310,6674400,-7.38525,-5.11484,4.08958,6.96655,6.52695,-20.6558
-7.38522,6.94788e-310,6678000,-7.38522,-5.1143,4.08983,6.96518,6.52559,-20.673
-7.3852,6.94788e-310,6681600,-7.3852,-5.11376,4.09009,6.96382,6.52423,-20.6901
-7.38518,6.94788e-310,6685200,-7.38518,-5.11322,4.09034,6.96247,6.52287,-20.7072
-7.38515,6.94788e-310,6688800,-7.38515,-5.11268,4.0906,6.96111,6.52152,-20.7243
-7.38513,6.94788e-310,6692400,-7.38513,-5.11214,4.09085,6.95977,6.52018,-20.7412
-7.38511,6.94788e-310,6696000,-7.38511,-5.11161,4.09111,6.95842,6.51883,-20.7582
-7.38508,6.94788e-310,6699600,-7.38508,-5.11107,4.09136,6.95708,6.5175,-20.7751
-7.38506,6.94788e-310,6703200,-7.38506,-5.11053,4.09162,6.95575,6.51616,-20.7919
-7.38503,6.94788e-310,6706800,-7.38503,-5.10999,4.09187,6.95442,6.51483,-20.8087
-7.38501,6.94788e-310,6710400,-7.38501,-5.10946,4.09213,6.95309,6.51351,-20.8254
-7.38499,6.94788e-310,6714000,-7.38499,-5.10892,4.09238,6.95177,6.51218,-20.8421
-7.38496,6.94788e-310,6717600,-7.38496,-5.10838,4.09264,6.95045,6.51087,-20.8587
-7.38494,6.94788e-310,6721200,-7.38494,-5.10785,4.09289,6.94913,6.50955,-20.8753
-7.38491,6.94788e-310,6724800,-7.38491,-5.10731,4.09314,6.94782,6.50824,-20.8918
-7.38489,6.94788e-310,6728400,-7.38489,-5.10678,4.0934,6.94652,6.50694,-20.9083
-7.38487,6.94788e-310,6732000,-7.38487,-5.10624,4.09365,6.94521,6.50564,-20.9247
