n,GHE Load,ghe_Tin/HP_Tout,ghe_Tout/HP_Tin,bldgload
5587,11.206,16.0768,14.7428,-1000
5588,11.2061,16.0783,14.7442,-1000
5589,11.2062,16.0798,14.7457,-1000
5590,11.2062,16.0812,14.7472,-1000
5591,11.2062,16.0827,14.7487,-1000
5592,11.2063,16.0842,14.7501,-1000
5593,11.2063,16.0857,14.7516,-1000
5594,11.2064,16.0872,14.7531,-1000
5595,11.2065,16.0887,14.7546,-1000
5596,11.2065,16.0901,14.756,-1000
5597,11.2066,16.0916,14.7575,-1000
5598,11.2067,16.0931,14.759,-1000
5599,11.2068,16.0946,14.7604,-1000
5600,11.2068,16.096,14.7619,-1000
5601,11.2069,16.0975,14.7633,-1000
5602,11.207,16.099,14.7648,-1000
5603,11.2071,16.1004,14.7663,-1000
5604,11.2071,16.1019,14.7677,-1000
5605,11.2072,16.1033,14.7692,-1000
5606,11.2073,16.1048,14.7706,-1000
5607,11.2074,16.1063,14.772,-1000
5608,11.2074,16.1077,14.7735,-1000
5609,11.2075,16.1092,14.7749,-1000
5610,11.2076,16.1106,14.7764,-1000
5611,11.2077,16.112,14.7778,-1000
5612,11.2077,16.1135,14.7792,-1000
5613,11.2078,16.1149,14.7807,-1000
5614,11.2079,16.1163,14.7821,-1000
5615,11.208,16.1178,14.7835,-1000
5616,11.208,16.1192,14.7849,-1000
5617,11.2081,16.1206,14.7863,-1000
5618,11.2082,16.1221,14.7877,-1000
5619,11.2082,16.1235,14.7892,-1000
5620,11.2083,16.1249,14.7906,-1000
5621,11.2083,16.1263,14.792,-1000
5622,11.2083,16.1278,14.7934,-1000
5623,11.2083,16.1292,14.7949,-1000
5624,11.2083,16.1306,14.7963,-1000
5625,11.2083,16.1321,14.7978,-1000
5626,11.2084,16.1335,14.7992,-1000
5627,11.2084,16.135,14.8006,-1000
5628,11.2085,16.1364,14.8021,-1000
5629,11.2086,16.1379,14.8035,-1000
5630,11.2087,16.1393,14.805,-1000
5631,11.2088,16.1408,14.8064,-1000
5632,11.2088,16.1422,14.8078,-1000
5633,11.2089,16.1436,14.8092,-1000
5634,11.209,16.1451,14.8107,-1000
5635,11.209,16.1465,14.8121,-1000
5636,11.2091,16.1479,14.8135,-1000
5637,11.2092,16.1493,14.8149,-1000
5638,11.2093,16.1508,14.8163,-1000
5639,11.2093,16.1522,14.8177,-1000
5640,11.2094,16.1536,14.8191,-1000
5641,11.2095,16.155,14.8206,-1000
5642,11.2095,16.1564,14.822,-1000
5643,11.2096,16.1578,14.8234,-1000
5644,11.2097,16.1592,14.8248,-1000
5645,11.2097,16.1606,14.8262,-1000
5646,11.2098,16.1621,14.8276,-1000
5647,11.2099,16.1635,14.8289,-1000
5648,11.21,16.1649,14.8303,-1000
5649,11.21,16.1663,14.8317,-1000
5650,11.2101,16.1676,14.8331,-1000
5651,11.2102,16.169,14.8345,-1000
5652,11.2103,16.1704,14.8359,-1000
5653,11.2103,16.1718,14.8372,-1000
5654,11.2104,16.1732,14.8386,-1000
5655,11.2105,16.1746,14.84,-1000
5656,11.2106,16.176,14.8414,-1000
5657,11.2106,16.1773,14.8427,-1000
5658,11.2107,16.1787,14.8441,-1000
5659,11.2108,16.1801,14.8455,-1000
5660,11.2108,16.1814,14.8468,-1000
5661,11.2109,16.1828,14.8482,-1000
5662,11.211,16.1842,14.8495,-1000
5663,11.2111,16.1855,14.8509,-1000
5664,11.2111,16.1869,14.8522,-1000
5665,11.2112,16.1882,14.8536,-1000
5666,11.2113,16.1896,14.8549,-1000
5667,11.2113,16.1909,14.8563,-1000
5668,11.2114,16.1923,14.8576,-1000
5669,11.2115,16.1936,14.8589,-1000
5670,11.2116,16.195,14.8603,-1000
5671,11.2116,16.1963,14.8616,-1000
5672,11.2117,16.1976,14.8629,-1000
5673,11.2118,16.199,14.8642,-1000
5674,11.2118,16.2003,14.8656,-1000
5675,11.2119,16.2016,14.8669,-1000
5676,11.212,16.203,14.8682,-1000
5677,11.212,16.2043,14.8695,-1000
5678,11.2121,16.2056,14.8708,-1000
5679,11.2122,16.2069,14.8722,-1000
5680,11.2122,16.2083,14.8735,-1000
5681,11.2123,16.2096,14.8748,-1000
5682,11.2124,16.2109,14.8761,-1000
5683,11.2125,16.2122,14.8774,-1000
5684,11.2125,16.2135,14.8787,-1000
5685,11.2126,16.2148,14.88,-1000
5686,11.2127,16.2161,14.8813,-1000
5687,11.2127,16.2174,14.8826,-1000
5688,11.2128,16.2187,14.8838,-1000
5689,11.2129,16.22,14.8851,-1000
5690,11.2129,16.2213,14.8864,-1000
5691,11.213,16.2226,14.8877,-1000
5692,11.2131,16.2239,14.889,-1000
5693,11.2131,16.2252,14.8903,-1000
5694,11.2132,16.2264,14.8915,-1000
5695,11.2133,16.2277,14.8928,-1000
5696,11.2133,16.229,14.8941,-1000
5697,11.2134,16.2303,14.8954,-1000
5698,11.2135,16.2316,14.8966,-1000
5699,11.2135,16.2328,14.8979,-1000
5700,11.2136,16.2341,14.8991,-1000
5701,11.2137,16.2354,14.9004,-1000
5702,11.2137,16.2366,14.9017,-1000
5703,11.2138,16.2379,14.9029,-1000
5704,11.2139,16.2392,14.9042,-1000
5705,11.2139,16.2404,14.9054,-1000
5706,11.214,16.2417,14.9067,-1000
5707,11.2141,16.2429,14.9079,-1000
5708,11.2141,16.2442,14.9092,-1000
5709,11.2142,16.2454,14.9104,-1000
5710,11.2143,16.2467,14.9116,-1000
5711,11.2143,16.2479,14.9129,-1000
5712,11.2144,16.2492,14.9141,-1000
5713,11.2145,16.2504,14.9153,-1000
5714,11.2145,16.2516,14.9166,-1000
5715,11.2146,16.2529,14.9178,-1000
5716,11.2146,16.2541,14.919,-1000
5717,11.2147,16.2553,14.9202,-1000
5718,11.2148,16.2566,14.9215,-1000
5719,11.2148,16.2578,14.9227,-1000
5720,11.2149,16.259,14.9239,-1000
5721,11.215,16.2602,14.9251,-1000
5722,11.215,16.2614,14.9263,-1000
5723,11.2151,16.2627,14.9275,-1000
5724,11.2152,16.2639,14.9287,-1000
5725,11.2152,16.2651,14.93,-1000
5726,11.2153,16.2663,14.9312,-1000
5727,11.2153,16.2675,14.9324,-1000
5728,11.2154,16.2687,14.9336,-1000
5729,11.2155,16.2699,14.9348,-1000
5730,11.2155,16.2711,14.936,-1000
5731,11.2156,16.2723,14.9371,-1000
5732,11.2156,16.2735,14.9383,-1000
5733,11.2157,16.2747,14.9395,-1000
5734,11.2158,16.2759,14.9407,-1000
5735,11.2158,16.2771,14.9419,-1000
5736,11.2159,16.2783,14.9431,-1000
5737,11.216,16.2795,14.9443,-1000
5738,11.216,16.2807,14.9454,-1000
5739,11.2161,16.2819,14.9466,-1000
5740,11.2161,16.2831,14.9478,-1000
5741,11.2162,16.2842,14.949,-1000
5742,11.2163,16.2854,14.9501,-1000
5743,11.2163,16.2866,14.9513,-1000
5744,11.2164,16.2878,14.9525,-1000
5745,11.2164,16.2889,14.9537,-1000
5746,11.2165,16.2901,14.9548,-1000
5747,11.2166,16.2913,14.956,-1000
5748,11.2166,16.2924,14.9571,-1000
5749,11.2167,16.2936,14.9583,-1000
5750,11.2167,16.2948,14.9595,-1000
5751,11.2168,16.2959,14.9606,-1000
5752,11.2168,16.2971,14.9618,-1000
5753,11.2169,16.2983,14.9629,-1000
5754,11.217,16.2994,14.9641,-1000
5755,11.217,16.3006,14.9652,-1000
5756,11.2171,16.3017,14.9664,-1000
5757,11.2171,16.3029,14.9675,-1000
5758,11.2172,16.304,14.9686,-1000
5759,11.2173,16.3052,14.9698,-1000
5760,11.2173,16.3063,14.9709,-1000
5761,11.2174,16.3074,14.972,-1000
5762,11.2174,16.3086,14.9732,-1000
5763,11.2175,16.3097,14.9743,-1000
5764,11.2175,16.3109,14.9754,-1000
5765,11.2176,16.312,14.9766,-1000
5766,11.2177,16.3131,14.9777,-1000
5767,11.2177,16.3143,14.9788,-1000
5768,11.2178,16.3154,14.9799,-1000
5769,11.2178,16.3165,14.9811,-1000
5770,11.2179,16.3176,14.9822,-1000
5771,11.2179,16.3188,14.9833,-1000
5772,11.218,16.3199,14.9844,-1000
5773,11.2181,16.321,14.9855,-1000
5774,11.2181,16.3221,14.9866,-1000
5775,11.2182,16.3233,14.9878,-1000
5776,11.2182,16.3244,14.9889,-1000
5777,11.2183,16.3255,14.99,-1000
5778,11.2183,16.3266,14.9911,-1000
5779,11.2184,16.3277,14.9922,-1000
5780,11.2185,16.3288,14.9933,-1000
5781,11.2185,16.3299,14.9944,-1000
5782,11.2186,16.331,14.9955,-1000
5783,11.2186,16.3321,14.9966,-1000
5784,11.2187,16.3332,14.9977,-1000
5785,11.2187,16.3343,14.9988,-1000
5786,11.2188,16.3354,14.9999,-1000
5787,11.2188,16.3365,15.0009,-1000
5788,11.2189,16.3376,15.002,-1000
5789,11.219,16.3387,15.0031,-1000
5790,11.219,16.3398,15.0042,-1000
5791,11.2191,16.3409,15.0053,-1000
5792,11.2191,16.342,15.0064,-1000
5793,11.2192,16.3431,15.0074,-1000
5794,11.2192,16.3441,15.0085,-1000
5795,11.2193,16.3452,15.0096,-1000
5796,11.2193,16.3463,15.0107,-1000
5797,11.2194,16.3474,15.0117,-1000
5798,11.2194,16.3485,15.0128,-1000
5799,11.2195,16.3495,15.0139,-1000
5800,11.2195,16.3506,15.015,-1000
5801,11.2196,16.3517,15.016,-1000
5802,11.2197,16.3528,15.0171,-1000
5803,11.2197,16.3538,15.0182,-1000
5804,11.2198,16.3549,15.0192,-1000
5805,11.2198,16.356,15.0203,-1000
5806,11.2199,16.357,15.0213,-1000
5807,11.2199,16.3581,15.0224,-1000
5808,11.22,16.3592,15.0234,-1000
5809,11.22,16.3602,15.0245,-1000
5810,11.2201,16.3613,15.0256,-1000
5811,11.2201,16.3623,15.0266,-1000
5812,11.2202,16.3634,15.0277,-1000
5813,11.2202,16.3644,15.0287,-1000
5814,11.2203,16.3655,15.0297,-1000
5815,11.2203,16.3665,15.0308,-1000
5816,11.2204,16.3676,15.0318,-1000
5817,11.2204,16.3686,15.0329,-1000
5818,11.2205,16.3697,15.0339,-1000
5819,11.2205,16.3707,15.035,-1000
5820,11.2206,16.3718,15.036,-1000
5821,11.2206,16.3728,15.037,-1000
5822,11.2207,16.3739,15.0381,-1000
5823,11.2208,16.3749,15.0391,-1000
5824,11.2208,16.3759,15.0401,-1000
5825,11.2209,16.377,15.0411,-1000
5826,11.2209,16.378,15.0422,-1000
5827,11.221,16.379,15.0432,-1000
5828,11.221,16.3801,15.0442,-1000
5829,11.2211,16.3811,15.0453,-1000
5830,11.2211,16.3821,15.0463,-1000
5831,11.2212,16.3831,15.0473,-1000
5832,11.2212,16.3842,15.0483,-1000
5833,11.2213,16.3852,15.0493,-1000
5834,11.2213,16.3862,15.0503,-1000
5835,11.2214,16.3872,15.0514,-1000
5836,11.2214,16.3883,15.0524,-1000
5837,11.2215,16.3893,15.0534,-1000
5838,11.2215,16.3903,15.0544,-1000
5839,11.2216,16.3913,15.0554,-1000
5840,7.78444,14.1387,13.212,1000
5841,3.15898,12.3025,11.9264,1000
5842,-1.10055,11.0223,11.1533,1000
5843,-4.23775,10.2526,10.7571,1000
5844,-6.11725,9.85807,10.5863,1000
5845,-6.96521,9.68811,10.5173,1000
5846,-7.14074,9.61941,10.4695,1000
5847,-6.98353,9.57182,10.4032,1000
5848,-6.74013,9.50582,10.3082,1000
5849,-6.54936,9.41129,10.191,1000
5850,-6.46178,9.29458,10.0638,1000
5851,-6.47176,9.16803,9.93848,1000
5852,-6.5479,9.04325,9.82276,1000
5853,-6.65438,8.92808,9.72027,1000
5854,-6.76305,8.82607,9.63119,1000
5855,-6.85714,8.73741,9.55373,1000
5856,-6.93039,8.66032,9.48536,1000
5857,-6.9836,8.59227,9.42365,1000
5858,-7.0212,8.53085,9.36671,1000
5859,-7.04851,8.47418,9.31329,1000
5860,-7.06994,8.42102,9.26268,1000
5861,-7.08865,8.37064,9.21453,1000
5862,-7.1063,8.32273,9.16872,1000
5863,-7.12346,8.27714,9.12517,1000
5864,-7.14013,8.2338,9.08381,1000
5865,-7.15608,8.19264,9.04455,1000
5866,-7.1712,8.15357,9.00728,1000
5867,-7.18506,8.11648,8.97185,1000
5868,-7.19757,8.08121,8.93807,1000
5869,-7.20881,8.0476,8.90579,1000
5870,-7.21892,8.01548,8.87487,1000
5871,-7.22808,7.98471,8.8452,1000
5872,-7.23648,7.95518,8.81667,1000
5873,-7.24427,7.92679,8.7892,1000
5874,-7.25153,7.89946,8.76273,1000
5875,-7.25829,7.87312,8.7372,1000
5876,-7.2646,7.84771,8.71254,1000
5877,-7.27052,7.82317,8.68871,1000
5878,-7.27609,7.79946,8.66566,1000
5879,-7.28132,7.77652,8.64334,1000
5880,-7.2862,7.75431,8.62171,1000
5881,-7.29075,7.73279,8.60073,1000
5882,-7.29503,7.71191,8.58037,1000
5883,-7.29907,7.69164,8.56058,1000
5884,-7.30291,7.67196,8.54135,1000
5885,-7.30654,7.65282,8.52264,1000
5886,-7.30994,7.63421,8.50444,1000
5887,-7.31314,7.61609,8.4867,1000
5888,-7.31617,7.59844,8.46941,1000
5889,-7.31906,7.58123,8.45255,1000
5890,-7.32183,7.56446,8.4361,1000
5891,-7.32447,7.54809,8.42005,1000
5892,-7.32698,7.53212,8.40438,1000
5893,-7.32934,7.51652,8.38906,1000
5894,-7.33156,7.50128,8.37409,1000
5895,-7.33368,7.48638,8.35944,1000
5896,-7.33572,7.4718,8.3451,1000
5897,-7.3377,7.45754,8.33108,1000
5898,-7.3396,7.44358,8.31735,1000
5899,-7.34142,7.42992,8.3039,1000
5900,-7.34315,7.41654,8.29073,1000
5901,-7.34477,7.40343,8.27781,1000
5902,-7.34675,7.39058,8.2652,1000
5903,-7.35117,7.37803,8.25317,1000
5904,-7.35918,7.36606,8.24215,1000
5905,-7.37027,7.3551,8.23252,1000
5906,-7.38271,7.34551,8.22441,1000
5907,-7.39448,7.33744,8.21774,1000
5908,-7.40401,7.33081,8.21224,1000
5909,-7.4106,7.32534,8.20755,1000
5910,-7.41434,7.32067,8.20333,1000
5911,-7.41588,7.31647,8.19932,1000
5912,-7.4161,7.31248,8.19535,1000
5913,-7.41578,7.30853,8.19136,1000
5914,-7.4155,7.30456,8.18736,1000
5915,-7.41556,7.30058,8.18338,1000
5916,-7.41601,7.29663,8.17948,1000
5917,-7.41679,7.29274,8.1757,1000
5918,-7.41774,7.28898,8.17204,1000
5919,-7.41873,7.28534,8.16852,1000
5920,-7.41966,7.28184,8.16513,1000
5921,-7.42047,7.27846,8.16185,1000
5922,-7.42115,7.2752,8.15867,1000
5923,-7.42171,7.27203,8.15557,1000
5924,-7.42219,7.26895,8.15254,1000
5925,-7.42261,7.26594,8.14958,1000
5926,-7.423,7.26299,8.14668,1000
5927,-7.42337,7.26011,8.14384,1000
5928,-7.42374,7.25728,8.14106,1000
5929,-7.42409,7.25451,8.13833,1000
5930,-7.42444,7.2518,8.13566,1000
5931,-7.42477,7.24914,8.13304,1000
5932,-7.42509,7.24653,8.13047,1000
5933,-7.42539,7.24398,8.12795,1000
5934,-7.42568,7.24147,8.12548,1000
5935,-7.42595,7.23901,8.12305,1000
5936,-7.42621,7.23659,8.12067,1000
5937,-7.42646,7.23422,8.11832,1000
5938,-7.4267,7.23189,8.11602,1000
5939,-7.42693,7.2296,8.11376,1000
5940,-7.42715,7.22734,8.11153,1000
5941,-7.42737,7.22513,8.10934,1000
5942,-7.42757,7.22295,8.10719,1000
5943,-7.42777,7.22081,8.10507,1000
5944,-7.42797,7.2187,8.10298,1000
5945,-7.42815,7.21662,8.10093,1000
5946,-7.42834,7.21458,8.09891,1000
5947,-7.42851,7.21257,8.09691,1000
5948,-7.42868,7.21059,8.09495,1000
5949,-7.42884,7.20864,8.09302,1000
5950,-7.429,7.20672,8.09112,1000
5951,-7.42916,7.20482,8.08925,1000
5952,-7.42931,7.20296,8.0874,1000
5953,-7.42945,7.20112,8.08558,1000
5954,-7.4296,7.19931,8.08378,1000
5955,-7.4297,7.19752,8.08201,1000
5956,-7.42969,7.19576,8.08024,1000
5957,-7.42956,7.194,8.07847,1000
5958,-7.42933,7.19224,8.07668,1000
5959,-7.42907,7.19046,8.07487,1000
5960,-7.42884,7.18865,8.07304,1000
5961,-7.42868,7.18683,8.0712,1000
5962,-7.42861,7.185,8.06936,1000
5963,-7.42863,7.18317,8.06753,1000
5964,-7.42871,7.18135,8.06572,1000
5965,-7.42882,7.17955,8.06393,1000
5966,-7.42825,7.17777,8.06208,1000
5967,-7.42595,7.17593,8.05997,1000
5968,-7.42155,7.17383,8.05735,1000
5969,-7.41562,7.17122,8.05403,1000
5970,-7.40925,7.16792,8.04997,1000
5971,-7.40352,7.16388,8.04525,1000
5972,-7.39918,7.15918,8.04004,1000
5973,-7.39647,7.15399,8.03453,1000
5974,-7.39525,7.14851,8.0289,1000
5975,-7.39509,7.14291,8.02328,1000
5976,-7.39551,7.13732,8.01774,1000
5977,-7.3961,7.13181,8.0123,1000
5978,-7.39659,7.12639,8.00694,1000
5979,-7.39687,7.12106,8.00164,1000
5980,-7.39691,7.11579,7.99638,1000
5981,-7.39678,7.11055,7.99112,1000
5982,-7.39657,7.10533,7.98587,1000
5983,-7.39635,7.1001,7.98062,1000
5984,-7.39616,7.09487,7.97537,1000
5985,-7.39603,7.08965,7.97013,1000
5986,-7.39597,7.08444,7.96491,1000
5987,-7.39595,7.07924,7.95971,1000
5988,-7.39597,7.07408,7.95455,1000
5989,-7.396,7.06893,7.94941,1000
5990,-7.39605,7.06382,7.9443,1000
5991,-7.39609,7.05874,7.93923,1000
5992,-7.39613,7.05369,7.93419,1000
5993,-7.39617,7.04867,7.92917,1000
5994,-7.3962,7.04368,7.92418,1000
5995,-7.39624,7.03872,7.91923,1000
5996,-7.39628,7.03379,7.9143,1000
5997,-7.39632,7.02889,7.90941,1000
5998,-7.39637,7.02402,7.90454,1000
5999,-7.39641,7.01918,7.8997,1000
6000,-7.39646,7.01437,7.8949,1000
6001,-7.39651,7.00958,7.89012,1000
6002,-7.39655,7.00483,7.88537,1000
6003,-7.3966,7.00011,7.88066,1000
6004,-7.39665,6.99541,7.87597,1000
6005,-7.3967,6.99075,7.87131,1000
6006,-7.39674,6.98611,7.86668,1000
6007,-7.39679,6.98151,7.86208,1000
6008,-7.39684,6.97693,7.85751,1000
6009,-7.39688,6.97238,7.85296,1000
6010,-7.39692,6.96786,7.84845,1000
6011,-7.39697,6.96337,7.84396,1000
6012,-7.39701,6.9589,7.8395,1000
6013,-7.39705,6.95446,7.83507,1000
6014,-7.39709,6.95005,7.83066,1000
6015,-7.39713,6.94567,7.82628,1000
6016,-7.39717,6.94132,7.82193,1000
6017,-7.39721,6.93699,7.81761,1000
6018,-7.39725,6.93268,7.81331,1000
6019,-7.39728,6.92841,7.80903,1000
6020,-7.39732,6.92415,7.80479,1000
6021,-7.39735,6.91993,7.80057,1000
6022,-7.39738,6.91573,7.79637,1000
6023,-7.39741,6.91155,7.7922,1000
6024,-7.39744,6.9074,7.78805,1000
6025,-7.39747,6.90327,7.78393,1000
6026,-7.3975,6.89917,7.77983,1000
6027,-7.39752,6.89509,7.77575,1000
6028,-7.39755,6.89104,7.7717,1000
6029,-7.39757,6.88701,7.76767,1000
6030,-7.39759,6.883,7.76367,1000
6031,-7.39761,6.87902,7.75968,1000
6032,-7.39761,6.87505,7.75572,1000
6033,-7.3976,6.87111,7.75178,1000
6034,-7.39759,6.86719,7.74785,1000
6035,-7.39757,6.86328,7.74395,1000
6036,-7.39756,6.85939,7.74006,1000
6037,-7.39756,6.85553,7.73619,1000
6038,-7.39756,6.85168,7.73234,1000
6039,-7.39757,6.84785,7.72851,1000
6040,-7.39759,6.84404,7.7247,1000
6041,-7.39761,6.84025,7.72092,1000
6042,-7.39763,6.83648,7.71715,1000
6043,-7.39765,6.83274,7.71341,1000
6044,-7.39766,6.82901,7.70969,1000
6045,-7.39767,6.82531,7.70598,1000
6046,-7.39769,6.82163,7.7023,1000
6047,-7.3977,6.81796,7.69864,1000
6048,-7.3977,6.81432,7.695,1000
6049,-7.39771,6.8107,7.69138,1000
6050,-7.39772,6.80709,7.68777,1000
6051,-7.39773,6.80351,7.68419,1000
6052,-7.39774,6.79994,7.68063,1000
6053,-7.39774,6.7964,7.67708,1000
6054,-7.39775,6.79287,7.67355,1000
6055,-7.39776,6.78936,7.67004,1000
6056,-7.39776,6.78587,7.66655,1000
6057,-7.39777,6.7824,7.66308,1000
6058,-7.39777,6.77894,7.65963,1000
6059,-7.39778,6.77551,7.65619,1000
6060,-7.39778,6.77209,7.65278,1000
6061,-7.39778,6.76869,7.64938,1000
6062,-7.39778,6.7653,7.64599,1000
6063,-7.39778,6.76194,7.64263,1000
6064,-7.39778,6.75859,7.63928,1000
6065,-7.39778,6.75526,7.63595,1000
6066,-7.39778,6.75195,7.63263,1000
6067,-7.39778,6.74865,7.62934,1000
6068,-7.39778,6.74537,7.62606,1000
6069,-7.39778,6.7421,7.62279,1000
6070,-7.39793,6.73885,7.61956,1000
6071,-7.39848,6.73564,7.61641,1000
6072,-7.39949,6.73251,7.6134,1000
6073,-7.40082,6.72951,7.61056,1000
6074,-7.40225,6.72669,7.60791,1000
6075,-7.40353,6.72405,7.60542,1000
6076,-7.40451,6.72157,7.60306,1000
6077,-7.40513,6.71923,7.60079,1000
6078,-7.40542,6.71697,7.59856,1000
6079,-7.40548,6.71475,7.59636,1000
6080,-7.40542,6.71256,7.59415,1000
6081,-7.40532,6.71036,7.59195,1000
6082,-7.40524,6.70817,7.58975,1000
6083,-7.40518,6.70598,7.58755,1000
6084,-7.40514,6.70379,7.58536,1000
6085,-7.40513,6.70161,7.58317,1000
6086,-7.40512,6.69944,7.581,1000
6087,-7.40512,6.69728,7.57884,1000
6088,-7.40512,6.69513,7.57669,1000
6089,-7.40513,6.69299,7.57455,1000
6090,-7.40515,6.69086,7.57243,1000
6091,-7.40517,6.68875,7.57031,1000
6092,-7.40518,6.68665,7.56821,1000
6093,-7.4052,6.68456,7.56613,1000
6094,-7.40521,6.68248,7.56405,1000
6095,-7.40522,6.68042,7.56199,1000
6096,-7.40523,6.67836,7.55994,1000
6097,-7.40525,6.67632,7.5579,1000
6098,-7.40526,6.6743,7.55587,1000
6099,-7.40527,6.67228,7.55386,1000
6100,-7.40527,6.67027,7.55185,1000
6101,-7.40528,6.66828,7.54986,1000
6102,-7.40528,6.6663,7.54788,1000
6103,-7.40528,6.66432,7.5459,1000
6104,-7.40528,6.66236,7.54394,1000
6105,-7.40527,6.6604,7.54198,1000
6106,-7.40526,6.65846,7.54004,1000
6107,-7.40526,6.65653,7.5381,1000
6108,-7.40525,6.6546,7.53618,1000
6109,-7.40525,6.65268,7.53426,1000
6110,-7.40524,6.65077,7.53235,1000
6111,-7.40523,6.64888,7.53045,1000
6112,-7.40523,6.64699,7.52856,1000
6113,-7.40522,6.6451,7.52668,1000
6114,-7.40521,6.64323,7.52481,1000
6115,-7.4052,6.64137,7.52294,1000
6116,-7.40519,6.63951,7.52108,1000
6117,-7.40518,6.63767,7.51924,1000
6118,-7.40517,6.63583,7.5174,1000
6119,-7.40516,6.634,7.51557,1000
6120,-7.40515,6.63218,7.51374,1000
6121,-7.40514,6.63036,7.51193,1000
6122,-7.40513,6.62856,7.51012,1000
6123,-7.40512,6.62676,7.50832,1000
6124,-7.40511,6.62497,7.50653,1000
6125,-7.4051,6.62318,7.50474,1000
6126,-7.40509,6.62141,7.50297,1000
6127,-7.40507,6.61964,7.5012,1000
6128,-7.40506,6.61788,7.49944,1000
6129,-7.40505,6.61613,7.49768,1000
6130,-7.40503,6.61439,7.49594,1000
6131,-7.40502,6.61265,7.4942,1000
6132,-7.40501,6.61092,7.49247,1000
6133,-7.40499,6.6092,7.49074,1000
6134,-7.40498,6.60748,7.48903,1000
6135,-7.40497,6.60577,7.48732,1000
6136,-7.40496,6.60407,7.48561,1000
6137,-7.40495,6.60238,7.48392,1000
6138,-7.40495,6.60069,7.48223,1000
6139,-7.40494,6.59902,7.48056,1000
6140,-7.40493,6.59735,7.47888,1000
6141,-7.40492,6.59568,7.47722,1000
6142,-7.40491,6.59403,7.47557,1000
6143,-7.4049,6.59238,7.47392,1000
6144,-7.40488,6.59074,7.47227,1000
6145,-7.40487,6.5891,7.47064,1000
6146,-7.40485,6.58748,7.46901,1000
6147,-7.40483,6.58586,7.46738,1000
6148,-7.40482,6.58424,7.46577,1000
6149,-7.4048,6.58263,7.46415,1000
6150,-7.40478,6.58103,7.46255,1000
6151,-7.40477,6.57943,7.46095,1000
6152,-7.40475,6.57784,7.45936,1000
6153,-7.40473,6.57626,7.45777,1000
6154,-7.40472,6.57468,7.45619,1000
6155,-7.4047,6.57311,7.45462,1000
6156,-7.40468,6.57154,7.45305,1000
6157,-7.40467,6.56998,7.45149,1000
6158,-7.40465,6.56843,7.44993,1000
6159,-7.40463,6.56688,7.44838,1000
6160,-7.40462,6.56534,7.44684,1000
6161,-7.4046,6.5638,7.4453,1000
6162,-7.40458,6.56227,7.44377,1000
6163,-7.40456,6.56075,7.44224,1000
6164,-7.40455,6.55923,7.44072,1000
6165,-7.40453,6.55772,7.43921,1000
6166,-7.40451,6.55621,7.4377,1000
6167,-7.40449,6.55471,7.43619,1000
6168,-7.40448,6.55321,7.4347,1000
6169,-7.40446,6.55172,7.4332,1000
6170,-7.40444,6.55024,7.43172,1000
6171,-7.40442,6.54876,7.43023,1000
6172,-7.4044,6.54728,7.42876,1000
6173,-7.40438,6.54581,7.42729,1000
6174,-7.40437,6.54435,7.42582,1000
6175,-7.40435,6.54289,7.42436,1000
6176,-7.40433,6.54144,7.42291,1000
6177,-7.40431,6.53999,7.42146,1000
6178,-7.40429,6.53855,7.42001,1000
6179,-7.40427,6.53711,7.41857,1000
6180,-7.40425,6.53568,7.41714,1000
6181,-7.40424,6.53425,7.41571,1000
6182,-7.40422,6.53283,7.41428,1000
6183,-7.4042,6.53141,7.41287,1000
6184,-7.40418,6.53,7.41145,1000
6185,-7.40416,6.52859,7.41004,1000
6186,-7.40414,6.52719,7.40864,1000
6187,-7.40412,6.5258,7.40724,1000
6188,-7.4041,6.5244,7.40584,1000
6189,-7.40408,6.52302,7.40445,1000
6190,-7.40406,6.52163,7.40307,1000
6191,-7.40404,6.52026,7.40169,1000
6192,-7.40402,6.51888,7.40031,1000
6193,-7.404,6.51752,7.39894,1000
6194,-7.40398,6.51615,7.39758,1000
6195,-7.40397,6.51479,7.39622,1000
6196,-7.40395,6.51344,7.39486,1000
6197,-7.40393,6.51209,7.39351,1000
6198,-7.40391,6.51074,7.39216,1000
6199,-7.40388,6.5094,7.39082,1000
6200,-7.40386,6.50807,7.38948,1000
6201,-7.40384,6.50674,7.38814,1000
6202,-7.40381,6.50541,7.38681,1000
6203,-7.40379,6.50408,7.38549,1000
6204,-7.40376,6.50276,7.38416,1000
6205,-7.40374,6.50145,7.38285,1000
6206,-7.40372,6.50014,7.38153,1000
6207,-7.4037,6.49883,7.38022,1000
6208,-7.40368,6.49752,7.37891,1000
6209,-7.40366,6.49622,7.37761,1000
6210,-7.40364,6.49493,7.37632,1000
6211,-7.40362,6.49364,7.37502,1000
6212,-7.4036,6.49235,7.37373,1000
6213,-7.40358,6.49107,7.37245,1000
6214,-7.40356,6.48979,7.37117,1000
6215,-7.40354,6.48852,7.36989,1000
6216,-7.40352,6.48725,7.36862,1000
6217,-7.4035,6.48598,7.36735,1000
6218,-7.40348,6.48472,7.36609,1000
6219,-7.40346,6.48347,7.36483,1000
6220,-7.40344,6.48221,7.36357,1000
6221,-7.40342,6.48096,7.36232,1000
6222,-7.4034,6.47972,7.36107,1000
6223,-7.40338,6.47848,7.35983,1000
6224,-7.40336,6.47724,7.35859,1000
